participant_id,condition,accuracy,button_response,clicks,coding,correct,expected,internal_node_id,keyboard_response,question_order,response,response_source,rt,stimulus,time_elapsed,trial_index,trial_type,triplet_id,error
123,masc lex 2,,,,,,,0.0-1.0,,,0,,39076,"<p><font size='3'>In this experiment, you will read a series of sentences. Each sentence has been produced by a different speaker. After reading each sentence, you will be asked to rate the social characteristics of its speaker. To rate the social characteristics of a speaker, click along the scale. After providing your rating, you can proceed to the next trial by clicking 'Continue'. Some trials will have comprehension questions. To complete these, click on the button with the correct answer. <br><br>When you're ready to begin, click ‘Start’.</font></p>",45573,1,html-button-response,,
123,masc lex 2,,,"[{'time': 8943, 'location': 0.534}]",,,masc,0.0-2.0,,,0.534,,,"['<p style=""font-weight:bold;"">I hear what you\'re saying, bro.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",55580,2,html-vas-response,23,
123,masc lex 2,,,"[{'time': 7830.000000000007, 'location': 0.222}]",,,non_masc,0.0-3.0,,,0.222,,8861,"['<p style=""font-weight:bold;"">I bought a periwinkle shirt last Friday.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",64444,3,html-vas-response,8,
123,masc lex 2,correct,1,,,1,,0.0-4.0,,,,button,4143,What color shirt did the speaker purchase?<br><br>,68590,4,html-multi-response,,
123,masc lex 2,,,"[{'time': 4952, 'location': 0.452}]",,,masc,0.0-5.0,,,0.452,,6210,"['<p style=""font-weight:bold;"">I\'m surprised how delicious that taco was.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",74804,5,html-vas-response,17,
123,masc lex 2,,,"[{'time': 6878, 'location': 0.41}]",,,masc,0.0-6.0,,,0.41,,7752,"['<p style=""font-weight:bold;"">I think that article was, um, well-researched.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",82560,6,html-vas-response,24,
123,masc lex 2,,,"[{'time': 3410.9999999999854, 'location': 0.634}]",,,masc,0.0-7.0,,,0.634,,4365,"['<p style=""font-weight:bold;"">The party last night was really sick.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",86928,7,html-vas-response,19,
123,masc lex 2,,,"[{'time': 2791, 'location': 0.482}]",,,masc,0.0-8.0,,,0.482,,4287,"['<p style=""font-weight:bold;"">Your presentation sounded good.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",91218,8,html-vas-response,18,
123,masc lex 2,,,"[{'time': 2811, 'location': 0.602}]",,,neutral,0.0-9.0,,,0.602,,3763,"['<p style=""font-weight:bold;"">My workout yesterday had me feeling exhausted.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",94985,9,html-vas-response,11,
123,masc lex 2,,,"[{'time': 2546, 'location': 0.47}]",,,neutral,0.0-10.0,,,0.47,,3602,"['<p style=""font-weight:bold;"">I\'m surprised how tasty that burger was.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",98590,10,html-vas-response,14,
123,masc lex 2,,,"[{'time': 4807, 'location': 0.286}]",,,non_masc,0.0-11.0,,,0.286,,5729,"['<p style=""font-weight:bold;"">I see you got new lilac mugs.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",104322,11,html-vas-response,4,
123,masc lex 2,correct,0,,,0,,0.0-12.0,,,,button,1670,What type of dish is the speaker commenting on?<br><br>,105995,12,html-multi-response,,
123,masc lex 2,,,[],,,neutral,0.0-13.0,,,,,,"['<p style=""font-weight:bold;"">Some people think that show was very entertaining.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",115997,13,html-vas-response,15,
123,masc lex 2,,,"[{'time': 453.00000000001455, 'location': 0.488}, {'time': 5363, 'location': 0.588}]",,,non_masc,0.0-14.0,,,0.588,,6874,"['<p style=""font-weight:bold;"">Without a map, we are totally lost.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",122873,14,html-vas-response,5,
123,masc lex 2,incorrect,0,,,1,,0.0-15.0,,,,button,6123,True or False: The speaker believes they will be lost without a GPS.<br><br>,128997,15,html-multi-response,,
123,masc lex 2,,,"[{'time': 4867.000000000015, 'location': 0.52403125}]",,,neutral,0.0-16.0,,,0.52403125,,5761,"['<p style=""font-weight:bold;"">My sister really wanted to let you know that she will be late. </p><br><br>How masculine is the speaker of this sentence?<br><br>']",134761,16,html-vas-response,12,
123,masc lex 2,,,"[{'time': 2448, 'location': 0.488}]",,,neutral,0.0-17.0,,,0.488,,3200,"['<p style=""font-weight:bold;"">My office is fairly boring.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",137965,17,html-vas-response,16,
123,masc lex 2,,,"[{'time': 3198, 'location': 0.494}]",,,non_masc,0.0-18.0,,,0.494,,4204,"['<p style=""font-weight:bold;"">Chase was so tired on Monday.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",142172,18,html-vas-response,6,
123,masc lex 2,correct,2,,,2,,0.0-19.0,,,,button,2032,Who was tired?<br><br>,144207,19,html-multi-response,,
123,masc lex 2,,,"[{'time': 4149, 'location': 0.11}]",,,non_masc,0.0-20.0,,,0.11,,5251,"['<p style=""font-weight:bold;"">Girl, you won\'t believe who I bumped into this week.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",149461,20,html-vas-response,2,
123,masc lex 2,correct,1,,,1,,0.0-21.0,,,,button,4061,True or False: The speaker expressed that they bumped into someone two weeks ago.<br><br>,153523,21,html-multi-response,,
123,masc lex 2,,,"[{'time': 4895, 'location': 0.488}]",,,masc,0.0-22.0,,,0.488,,5630,"['<p style=""font-weight:bold;"">My bad, I didn\'t see you there.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",159154,22,html-vas-response,21,
123,masc lex 2,,,"[{'time': 2668, 'location': 0.474}]",,,non_masc,0.0-23.0,,,0.474,,3603,"['<p style=""font-weight:bold;"">Can I take a peek at your answer? </p><br><br>How masculine is the speaker of this sentence?<br><br>']",162760,23,html-vas-response,1,
123,masc lex 2,correct,1,,,1,,0.0-24.0,,,,button,1779,What did the speaker ask to see?<br><br>,164540,24,html-multi-response,,
123,masc lex 2,,,"[{'time': 3641, 'location': 0.512}]",,,neutral,0.0-25.0,,,0.512,,4606,"['<p style=""font-weight:bold;"">I bought a new shirt last Friday.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",169148,25,html-vas-response,13,
123,masc lex 2,,,"[{'time': 2478, 'location': 0.496}]",,,masc,0.0-26.0,,,0.496,,3372,"['<p style=""font-weight:bold;"">I feel sorry for the dumb thing.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",172524,26,html-vas-response,22,
123,masc lex 2,,,"[{'time': 3414.999999999971, 'location': 0.492}]",,,neutral,0.0-27.0,,,0.492,,4836,"['<p style=""font-weight:bold;"">I can\'t stop laughing -- that was really funny.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",177364,27,html-vas-response,10,
123,masc lex 2,,,"[{'time': 4532, 'location': 0.316}]",,,non_masc,0.0-28.0,,,0.316,,5284,"['<p style=""font-weight:bold;"">At the beach, I took the loveliest picture of the sunset.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",182651,28,html-vas-response,7,
123,masc lex 2,correct,0,,,0,,0.0-29.0,,,,button,2906,What did the speaker photograph?<br><br>,185560,29,html-multi-response,,
123,masc lex 2,,,"[{'time': 5607, 'location': 0.508}]",,,non_masc,0.0-30.0,,,0.508,,6335,"['<p style=""font-weight:bold;"">When is lunch? I\'m literally starving.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",191897,30,html-vas-response,3,
123,masc lex 2,correct,1,,,1,,0.0-31.0,,,,button,2043,What meal is the speaker asking about?<br><br>,193941,31,html-multi-response,,
123,masc lex 2,,,"[{'time': 3024.999999999971, 'location': 0.506}]",,,neutral,0.0-32.0,,,0.506,,4112,"['<p style=""font-weight:bold;"">I hear what you\'re saying, Sam.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",198055,32,html-vas-response,9,
123,masc lex 2,,,"[{'time': 3972, 'location': 0.476}]",,,masc,0.0-33.0,,,0.476,,7942,"['<p style=""font-weight:bold;"">That\'s a goofy thing to say.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",206001,33,html-vas-response,20,
123,masc lex 2,,,,,,,0.0-34.0,,,0,,11689,"<p><font size='3'>You have completed the experimental trials. You will now complete a short questionnaire. During the questionnaire, you will see a series of statements alongside a scale. Click along the scale to indicate how much you agree or disagree with the statement. Upon completion of the questionnaire, you will be asked to fill out an optional demographic survey. <br><br>When you're ready to begin the questionnaire, click ‘Continue’.</font></p>",217691,34,html-button-response,,
123,masc lex 2,,,"[{'time': 6502, 'location': 0.52803125}]",NEGATIVE,,,0.0-35.0-0.0,,,0.52803125,,7310,We should stop thinking about whether people are male or female and focus on other characteristics.<br><br>,225005,35,html-vas-response,,
123,masc lex 2,,,"[{'time': 3598, 'location': 0.30203125}]",POSITIVE,,,0.0-35.0-0.1,,,0.30203125,,4632,"For many important jobs, it is better to choose men instead of women.<br><br>",229641,36,html-vas-response,,
123,masc lex 2,,,"[{'time': 2391.999999999971, 'location': 0.498}, {'time': 3964, 'location': 0.846}]",NEGATIVE,,,0.0-35.0-0.2,,,0.846,,4758,People should be treated the same regardless of their sex.<br><br>,234403,37,html-vas-response,,
123,masc lex 2,,,"[{'time': 4439.999999999971, 'location': 0.502}]",POSITIVE,,,0.0-35.0-0.3,,,0.502,,5208,Girls should be protected and watched over more than boys.<br><br>,239615,38,html-vas-response,,
123,masc lex 2,,,"[{'time': 5474, 'location': 0.36803125}]",POSITIVE,,,0.0-35.0-0.4,,,0.36803125,,6108,Mothers should make most decisions about how children are brought up.<br><br>,245726,39,html-vas-response,,
123,masc lex 2,,,"[{'time': 4677.000000000029, 'location': 0.55203125}]",POSITIVE,,,0.0-35.0-0.5,,,0.55203125,,5495,A father’s major responsibility is to provide financially for his children.<br><br>,251224,40,html-vas-response,,
123,masc lex 2,,,"[{'time': 3508, 'location': 0.888}]",NEGATIVE,,,0.0-35.0-0.6,,,0.888,,5787,Tasks around the house should not be assigned by sex.<br><br>,257012,41,html-vas-response,,
123,masc lex 2,,,"[{'time': 4284, 'location': 0.302}]",POSITIVE,,,0.0-35.0-0.7,,,0.302,,5082,Mothers should work only if necessary.<br><br>,262098,42,html-vas-response,,
123,masc lex 2,,,"[{'time': 5102, 'location': 0.89003125}]",NEGATIVE,,,0.0-35.0-0.8,,,0.89003125,,6181,People can be both aggressive and nurturing regardless of sex.<br><br>,268282,43,html-vas-response,,
123,masc lex 2,,,"[{'time': 2920, 'location': 0.198}]",POSITIVE,,,0.0-35.0-0.9,,,0.198,,3862,Some types of work are just not appropriate for women.<br><br>,272148,44,html-vas-response,,
123,masc lex 2,,,"[{'time': 3415, 'location': 0.316}]",POSITIVE,,,0.0-35.0-0.10,,,0.316,,4301,Men are more sexual than women.<br><br>,276451,45,html-vas-response,,
123,masc lex 2,,,"[{'time': 5906, 'location': 0.902}]",NEGATIVE,,,0.0-35.0-0.11,,,0.902,,6735,The freedom that children are given should be determined by their age and maturity level and not by their sex.<br><br>,283189,46,html-vas-response,,
123,masc lex 2,,,"[{'time': 3397, 'location': 0.132}]",POSITIVE,,,0.0-35.0-0.12,,,0.132,,4412,Only some types of work are appropriate for both men and women.<br><br>,287605,47,html-vas-response,,
123,masc lex 2,,,,,,,0.0-36.0,,,0,,2800,"<p><font size='3'>You have completed the questionnaire. There will now be an optional survey. Please answer the following questions if you feel comfortable doing so. <br><br>When you're ready to procede, click ‘Continue’.</font></p>",290407,48,html-button-response,,
123,masc lex 2,,,,,,,0.0-37.0,,[0],{'Q0': 1},,11855,,302265,49,survey-likert,,
123,masc lex 2,[],,,,,,0.0-38.0,,,"{'age': '40', 'P0_Q0': None, 'enjoy': 'Better than the average experiment', 'gender': 'Female', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': '', 'language': 'English', 'education': 'Hold a higher degree'}",,47939,,350413,50,survey,,
123,masc lex 2,,,,,,,0.0-39.0,,,0,,1314,Thank you for your time! Please click 'Finish' and then wait a moment until you're directed back to Prolific.<br><br>,351729,51,html-button-response,,
126,masc lex 2,,,,,,,0.0-0.0,,,0,,4522,"<p><font size=""3"">DESCRIPTION: You are invited to participate in a research study. Its general purpose is to understand how people perceive written stimuli. You will be asked to read a series of sentences and provide judgments about the social characteristics of the speakers of these sentences. <br><br>RISKS AND BENEFITS: There are no known risks, costs, or discomforts in this study and this judgment is based on a large body of experiments with the same or similar procedures with people of similar ages, sex, origins, etc.  We cannot and do not guarantee or promise that you will receive any benefits from this study. You will help us to understand how people perceive written stimuli.<br><br>PAYMENTS: You will be paid at the posted rate. <br><br>SUBJECT RIGHTS: If you have read this form and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. <br><br> CONTACT INFORMATION: If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director Meghan Sumner at (650)-725-9336. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650)-723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306 USA.<br><br>WAIVER OF DOCUMENTATION: If you agree to participate in this research, please continue on to the next page.</font></p>",4532,0,html-button-response,,
126,masc lex 2,,,,,,,0.0-1.0,,,0,,2225,"<p><font size='3'>In this experiment, you will read a series of sentences. Each sentence has been produced by a different speaker. After reading each sentence, you will be asked to rate the social characteristics of its speaker. To rate the social characteristics of a speaker, click along the scale. After providing your rating, you can proceed to the next trial by clicking 'Continue'. Some trials will have comprehension questions. To complete these, click on the button with the correct answer. <br><br>When you're ready to begin, click ‘Start’.</font></p>",6758,1,html-button-response,,
126,masc lex 2,,,"[{'time': 2353.599999904633, 'location': 0.338}]",,,neutral,0.0-2.0,,,0.338,,3173,"['<p style=""font-weight:bold;"">I bought a new shirt last Friday.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",9938,2,html-vas-response,13,
